request_id,is_unsafe,lang_match,payload_length,num_special_chars,url_depth,final_score,classification
6325,1.0,0.0,129.0,0.0,5.0,0.79,Further Inspection ⚠️
850,0.0,0.0,0.0,0.0,4.0,0.0,Blocked ❌
7929,1.0,1.0,118.0,0.0,5.0,1.69,Bypassable ✅
7619,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
9011,1.0,1.0,76.0,0.0,5.0,1.69,Bypassable ✅
2629,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
3780,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
2495,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
3053,0.0,1.0,250.0,0.0,5.0,0.9,Bypassable ✅
5636,1.0,0.0,130.0,0.0,5.0,0.79,Further Inspection ⚠️
8745,1.0,1.0,144.0,0.0,5.0,1.69,Bypassable ✅
3937,0.0,1.0,253.0,0.0,5.0,0.9,Bypassable ✅
9048,1.0,1.0,70.0,0.0,5.0,1.69,Bypassable ✅
9518,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
1758,0.0,1.0,249.0,0.0,5.0,0.9,Bypassable ✅
8563,1.0,1.0,58.0,0.0,5.0,1.69,Bypassable ✅
532,0.0,1.0,255.0,0.0,5.0,0.9,Bypassable ✅
6182,1.0,1.0,87.0,0.0,5.0,1.69,Bypassable ✅
4074,0.0,1.0,240.0,0.0,5.0,0.9,Bypassable ✅
1833,0.0,1.0,266.0,0.0,5.0,0.9,Bypassable ✅
10575,1.0,1.0,74.0,0.0,5.0,1.69,Bypassable ✅
3995,0.0,1.0,56.0,0.0,5.0,0.9,Bypassable ✅
7628,1.0,1.0,291.0,0.0,5.0,1.69,Bypassable ✅
7912,1.0,1.0,231.0,0.0,5.0,1.69,Bypassable ✅
2848,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
1113,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
8594,1.0,1.0,135.0,0.0,5.0,1.69,Bypassable ✅
3353,0.0,1.0,68.0,0.0,5.0,0.9,Bypassable ✅
7923,1.0,0.0,44.0,0.0,5.0,0.79,Further Inspection ⚠️
8068,1.0,0.0,314.0,0.0,5.0,0.79,Further Inspection ⚠️
3941,0.0,1.0,243.0,0.0,5.0,0.9,Bypassable ✅
1562,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
4518,1.0,1.0,55.0,0.0,5.0,1.69,Bypassable ✅
4115,0.0,1.0,261.0,0.0,5.0,0.9,Bypassable ✅
6503,1.0,0.0,159.0,0.0,5.0,0.79,Further Inspection ⚠️
3685,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
10179,1.0,1.0,66.0,0.0,5.0,1.69,Bypassable ✅
4574,1.0,1.0,337.0,0.0,5.0,1.69,Bypassable ✅
733,0.0,1.0,267.0,0.0,5.0,0.9,Bypassable ✅
7359,1.0,0.0,352.0,0.0,5.0,0.79,Further Inspection ⚠️
10515,1.0,1.0,66.0,0.0,5.0,1.69,Bypassable ✅
6452,1.0,1.0,104.0,0.0,5.0,1.69,Bypassable ✅
6576,1.0,1.0,97.0,0.0,5.0,1.69,Bypassable ✅
8857,1.0,0.0,43.0,0.0,5.0,0.79,Further Inspection ⚠️
710,0.0,1.0,267.0,0.0,5.0,0.9,Bypassable ✅
10489,1.0,1.0,65.0,0.0,5.0,1.69,Bypassable ✅
3464,0.0,0.0,258.0,0.0,5.0,0.0,Blocked ❌
4448,1.0,0.0,329.0,0.0,5.0,0.79,Further Inspection ⚠️
216,0.0,1.0,238.0,0.0,5.0,0.9,Bypassable ✅
8708,1.0,1.0,46.0,0.0,5.0,1.69,Bypassable ✅
8296,1.0,0.0,12.0,0.0,5.0,0.79,Further Inspection ⚠️
6273,1.0,1.0,77.0,0.0,5.0,1.69,Bypassable ✅
1433,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
8381,1.0,1.0,251.0,0.0,5.0,1.69,Bypassable ✅
542,0.0,1.0,256.0,0.0,5.0,0.9,Bypassable ✅
3541,0.0,1.0,246.0,0.0,5.0,0.9,Bypassable ✅
5452,1.0,1.0,276.0,0.0,5.0,1.69,Bypassable ✅
8764,1.0,0.0,33.0,0.0,5.0,0.79,Further Inspection ⚠️
7708,1.0,1.0,291.0,0.0,5.0,1.69,Bypassable ✅
1785,0.0,1.0,250.0,0.0,5.0,0.9,Bypassable ✅
3101,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
6762,1.0,0.0,45.0,0.0,5.0,0.79,Further Inspection ⚠️
9573,1.0,1.0,258.0,0.0,5.0,1.69,Bypassable ✅
3460,0.0,1.0,264.0,0.0,5.0,0.9,Bypassable ✅
4046,0.0,1.0,64.0,0.0,5.0,0.9,Bypassable ✅
624,0.0,1.0,257.0,0.0,5.0,0.9,Bypassable ✅
7932,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
9148,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
1870,0.0,0.0,236.0,0.0,5.0,0.0,Blocked ❌
5294,1.0,1.0,416.0,0.0,5.0,1.69,Bypassable ✅
8641,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
6842,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
5405,1.0,1.0,78.0,0.0,5.0,1.69,Bypassable ✅
1662,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
3834,0.0,1.0,256.0,0.0,5.0,0.9,Bypassable ✅
932,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
621,0.0,0.0,257.0,0.0,5.0,0.0,Blocked ❌
960,0.0,1.0,253.0,0.0,5.0,0.9,Bypassable ✅
7467,1.0,0.0,59.0,0.0,5.0,0.79,Further Inspection ⚠️
2732,0.0,0.0,37.0,0.0,5.0,0.0,Blocked ❌
9124,1.0,0.0,77.0,0.0,5.0,0.79,Further Inspection ⚠️
3857,0.0,1.0,253.0,0.0,5.0,0.9,Bypassable ✅
4441,1.0,0.0,333.0,0.0,5.0,0.79,Further Inspection ⚠️
4273,0.0,1.0,259.0,0.0,5.0,0.9,Bypassable ✅
7435,1.0,1.0,245.0,0.0,5.0,1.69,Bypassable ✅
3145,0.0,1.0,246.0,0.0,5.0,0.9,Bypassable ✅
9782,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
1297,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
3887,0.0,1.0,248.0,0.0,5.0,0.9,Bypassable ✅
9779,1.0,1.0,70.0,0.0,5.0,1.69,Bypassable ✅
295,0.0,1.0,246.0,0.0,5.0,0.9,Bypassable ✅
4415,1.0,0.0,127.0,0.0,5.0,0.79,Further Inspection ⚠️
5638,1.0,0.0,88.0,0.0,5.0,0.79,Further Inspection ⚠️
7685,1.0,1.0,248.0,0.0,5.0,1.69,Bypassable ✅
4028,0.0,1.0,243.0,0.0,5.0,0.9,Bypassable ✅
7888,1.0,1.0,115.0,0.0,5.0,1.69,Bypassable ✅
1160,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
761,0.0,0.0,273.0,0.0,5.0,0.0,Blocked ❌
7188,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
286,0.0,1.0,248.0,0.0,5.0,0.9,Bypassable ✅
9596,1.0,1.0,63.0,0.0,5.0,1.69,Bypassable ✅
8748,1.0,1.0,325.0,0.0,5.0,1.69,Bypassable ✅
2588,0.0,1.0,246.0,0.0,5.0,0.9,Bypassable ✅
9751,1.0,1.0,65.0,0.0,5.0,1.69,Bypassable ✅
8248,1.0,0.0,306.0,0.0,5.0,0.79,Further Inspection ⚠️
10313,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
5461,1.0,1.0,308.0,0.0,5.0,1.69,Bypassable ✅
3724,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
333,0.0,1.0,250.0,0.0,5.0,0.9,Bypassable ✅
3000,0.0,1.0,259.0,0.0,5.0,0.9,Bypassable ✅
5909,0.0,1.0,58.0,0.0,5.0,0.9,Bypassable ✅
5312,1.0,0.0,99.0,0.0,5.0,0.79,Further Inspection ⚠️
5262,1.0,1.0,130.0,0.0,5.0,1.69,Bypassable ✅
9392,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
6030,0.0,0.0,58.0,0.0,5.0,0.0,Blocked ❌
549,0.0,1.0,256.0,0.0,5.0,0.9,Bypassable ✅
1634,0.0,1.0,68.0,0.0,5.0,0.9,Bypassable ✅
5861,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
1981,0.0,1.0,252.0,0.0,5.0,0.9,Bypassable ✅
676,0.0,1.0,264.0,0.0,5.0,0.9,Bypassable ✅
10634,1.0,0.0,41.0,0.0,5.0,0.79,Further Inspection ⚠️
7261,1.0,1.0,43.0,0.0,5.0,1.69,Bypassable ✅
5440,1.0,1.0,82.0,0.0,5.0,1.69,Bypassable ✅
6027,0.0,1.0,250.0,0.0,5.0,0.9,Bypassable ✅
10165,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
3071,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
8416,1.0,1.0,87.0,0.0,5.0,1.69,Bypassable ✅
3399,0.0,1.0,249.0,0.0,5.0,0.9,Bypassable ✅
10631,1.0,1.0,239.0,0.0,5.0,1.69,Bypassable ✅
10304,1.0,1.0,70.0,0.0,5.0,1.69,Bypassable ✅
9220,1.0,1.0,236.0,0.0,5.0,1.69,Bypassable ✅
5501,1.0,1.0,127.0,0.0,5.0,1.69,Bypassable ✅
10136,1.0,1.0,64.0,0.0,5.0,1.69,Bypassable ✅
9655,1.0,1.0,250.0,0.0,5.0,1.69,Bypassable ✅
7344,1.0,0.0,14.0,0.0,5.0,0.79,Further Inspection ⚠️
4353,1.0,1.0,335.0,0.0,5.0,1.69,Bypassable ✅
88,0.0,1.0,253.0,0.0,5.0,0.9,Bypassable ✅
5640,1.0,0.0,119.0,0.0,5.0,0.79,Further Inspection ⚠️
4950,1.0,0.0,24.0,0.0,5.0,0.79,Further Inspection ⚠️
1883,0.0,1.0,263.0,0.0,5.0,0.9,Bypassable ✅
408,0.0,1.0,245.0,0.0,5.0,0.9,Bypassable ✅
4122,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
7998,1.0,1.0,257.0,0.0,5.0,1.69,Bypassable ✅
5849,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
2252,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
3794,0.0,1.0,250.0,0.0,5.0,0.9,Bypassable ✅
6167,0.0,1.0,75.0,0.0,5.0,0.9,Bypassable ✅
1923,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
10024,1.0,1.0,76.0,0.0,5.0,1.69,Bypassable ✅
4110,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
3079,0.0,1.0,246.0,0.0,5.0,0.9,Bypassable ✅
10600,1.0,1.0,240.0,0.0,5.0,1.69,Bypassable ✅
3095,0.0,1.0,68.0,0.0,5.0,0.9,Bypassable ✅
3286,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
3501,0.0,1.0,273.0,0.0,5.0,0.9,Bypassable ✅
4682,1.0,1.0,324.0,0.0,5.0,1.69,Bypassable ✅
3813,0.0,1.0,256.0,0.0,5.0,0.9,Bypassable ✅
8553,1.0,0.0,42.0,0.0,5.0,0.79,Further Inspection ⚠️
210,0.0,1.0,238.0,0.0,5.0,0.9,Bypassable ✅
8432,1.0,1.0,43.0,0.0,5.0,1.69,Bypassable ✅
3566,0.0,1.0,75.0,0.0,5.0,0.9,Bypassable ✅
2018,0.0,0.0,262.0,0.0,5.0,0.0,Blocked ❌
10533,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
10080,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
9321,1.0,1.0,67.0,0.0,5.0,1.69,Bypassable ✅
7921,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
4184,0.0,1.0,37.0,0.0,5.0,0.9,Bypassable ✅
6123,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
9054,1.0,0.0,70.0,0.0,5.0,0.79,Further Inspection ⚠️
6189,1.0,0.0,123.0,0.0,5.0,0.79,Further Inspection ⚠️
6518,1.0,1.0,297.0,0.0,5.0,1.69,Bypassable ✅
2935,0.0,1.0,64.0,0.0,5.0,0.9,Bypassable ✅
1713,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
7515,1.0,0.0,133.0,0.0,5.0,0.79,Further Inspection ⚠️
6774,1.0,1.0,52.0,0.0,5.0,1.69,Bypassable ✅
6114,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
7034,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
1157,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
2963,0.0,1.0,242.0,0.0,5.0,0.9,Bypassable ✅
8457,1.0,0.0,303.0,0.0,5.0,0.79,Further Inspection ⚠️
1983,0.0,0.0,60.0,0.0,5.0,0.0,Blocked ❌
10299,1.0,1.0,244.0,0.0,5.0,1.69,Bypassable ✅
8108,1.0,0.0,245.0,0.0,5.0,0.79,Further Inspection ⚠️
6699,1.0,1.0,314.0,0.0,5.0,1.69,Bypassable ✅
10374,1.0,1.0,269.0,0.0,5.0,1.69,Bypassable ✅
3231,0.0,0.0,64.0,0.0,5.0,0.0,Blocked ❌
2377,0.0,1.0,75.0,0.0,5.0,0.9,Bypassable ✅
6074,0.0,1.0,276.0,0.0,5.0,0.9,Bypassable ✅
4695,1.0,1.0,294.0,0.0,5.0,1.69,Bypassable ✅
2615,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
9191,1.0,1.0,40.0,0.0,5.0,1.69,Bypassable ✅
106,0.0,1.0,263.0,0.0,5.0,0.9,Bypassable ✅
6369,1.0,0.0,110.0,0.0,5.0,0.79,Further Inspection ⚠️
5456,1.0,1.0,365.0,0.0,5.0,1.69,Bypassable ✅
590,0.0,1.0,263.0,0.0,5.0,0.9,Bypassable ✅
1479,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
10474,1.0,1.0,50.0,0.0,5.0,1.69,Bypassable ✅
8573,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
9313,1.0,1.0,244.0,0.0,5.0,1.69,Bypassable ✅
7505,1.0,0.0,34.0,0.0,5.0,0.79,Further Inspection ⚠️
7817,1.0,1.0,91.0,0.0,5.0,1.69,Bypassable ✅
1921,0.0,1.0,229.0,0.0,5.0,0.9,Bypassable ✅
3669,0.0,1.0,257.0,0.0,5.0,0.9,Bypassable ✅
2036,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
9068,1.0,1.0,70.0,0.0,5.0,1.69,Bypassable ✅
6630,1.0,1.0,145.0,0.0,5.0,1.69,Bypassable ✅
2168,0.0,1.0,64.0,0.0,5.0,0.9,Bypassable ✅
5372,1.0,1.0,297.0,0.0,5.0,1.69,Bypassable ✅
3015,0.0,1.0,254.0,0.0,5.0,0.9,Bypassable ✅
9067,1.0,0.0,75.0,0.0,5.0,0.79,Further Inspection ⚠️
7417,1.0,1.0,63.0,0.0,5.0,1.69,Bypassable ✅
10222,1.0,1.0,254.0,0.0,5.0,1.69,Bypassable ✅
4052,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
4084,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
4477,1.0,1.0,135.0,0.0,5.0,1.69,Bypassable ✅
7919,1.0,0.0,87.0,0.0,5.0,0.79,Further Inspection ⚠️
4428,1.0,0.0,330.0,0.0,5.0,0.79,Further Inspection ⚠️
4447,1.0,0.0,135.0,0.0,5.0,0.79,Further Inspection ⚠️
6750,1.0,1.0,66.0,0.0,5.0,1.69,Bypassable ✅
4387,1.0,0.0,130.0,0.0,5.0,0.79,Further Inspection ⚠️
9346,1.0,1.0,55.0,0.0,5.0,1.69,Bypassable ✅
8449,1.0,1.0,249.0,0.0,5.0,1.69,Bypassable ✅
5727,1.0,1.0,316.0,0.0,5.0,1.69,Bypassable ✅
2055,0.0,1.0,259.0,0.0,5.0,0.9,Bypassable ✅
9790,1.0,1.0,65.0,0.0,5.0,1.69,Bypassable ✅
7025,1.0,0.0,57.0,0.0,5.0,0.79,Further Inspection ⚠️
5830,1.0,1.0,112.0,0.0,5.0,1.69,Bypassable ✅
3570,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
5869,0.0,1.0,73.0,0.0,5.0,0.9,Bypassable ✅
4828,1.0,1.0,295.0,0.0,5.0,1.69,Bypassable ✅
2876,0.0,1.0,228.0,0.0,5.0,0.9,Bypassable ✅
6921,1.0,1.0,45.0,0.0,5.0,1.69,Bypassable ✅
5171,1.0,0.0,104.0,0.0,5.0,0.79,Further Inspection ⚠️
8863,1.0,0.0,77.0,0.0,5.0,0.79,Further Inspection ⚠️
1780,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
29,0.0,1.0,70.0,0.0,5.0,0.9,Bypassable ✅
8256,1.0,1.0,100.0,0.0,5.0,1.69,Bypassable ✅
5667,1.0,0.0,110.0,0.0,5.0,0.79,Further Inspection ⚠️
5953,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
8911,1.0,1.0,77.0,0.0,5.0,1.69,Bypassable ✅
3894,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
6103,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
5964,0.0,1.0,65.0,0.0,5.0,0.9,Bypassable ✅
7120,1.0,0.0,64.0,0.0,5.0,0.79,Further Inspection ⚠️
568,0.0,1.0,257.0,0.0,5.0,0.9,Bypassable ✅
7524,1.0,0.0,99.0,0.0,5.0,0.79,Further Inspection ⚠️
10560,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
9755,1.0,1.0,42.0,0.0,5.0,1.69,Bypassable ✅
1472,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
2412,0.0,0.0,255.0,0.0,5.0,0.0,Blocked ❌
217,0.0,1.0,235.0,0.0,5.0,0.9,Bypassable ✅
10198,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
4335,0.0,0.0,17.0,0.0,5.0,0.0,Blocked ❌
8696,1.0,0.0,114.0,0.0,5.0,0.79,Further Inspection ⚠️
6641,1.0,1.0,137.0,0.0,5.0,1.69,Bypassable ✅
7405,1.0,0.0,26.0,0.0,5.0,0.79,Further Inspection ⚠️
7201,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
4602,1.0,1.0,140.0,0.0,5.0,1.69,Bypassable ✅
108,0.0,1.0,260.0,0.0,5.0,0.9,Bypassable ✅
8952,1.0,0.0,78.0,0.0,5.0,0.79,Further Inspection ⚠️
8092,1.0,0.0,335.0,0.0,5.0,0.79,Further Inspection ⚠️
10414,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
1498,0.0,0.0,37.0,0.0,5.0,0.0,Blocked ❌
3132,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
10577,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
4850,1.0,0.0,55.0,0.0,5.0,0.79,Further Inspection ⚠️
6496,1.0,1.0,84.0,0.0,5.0,1.69,Bypassable ✅
8514,1.0,1.0,88.0,0.0,5.0,1.69,Bypassable ✅
7481,1.0,1.0,317.0,0.0,5.0,1.69,Bypassable ✅
3006,0.0,1.0,66.0,0.0,5.0,0.9,Bypassable ✅
4981,1.0,0.0,92.0,0.0,5.0,0.79,Further Inspection ⚠️
4275,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
2360,0.0,1.0,58.0,0.0,5.0,0.9,Bypassable ✅
4417,1.0,0.0,304.0,0.0,5.0,0.79,Further Inspection ⚠️
1718,0.0,1.0,58.0,0.0,5.0,0.9,Bypassable ✅
7453,1.0,1.0,135.0,0.0,5.0,1.69,Bypassable ✅
6664,1.0,1.0,304.0,0.0,5.0,1.69,Bypassable ✅
1393,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
10529,1.0,1.0,26.0,0.0,5.0,1.69,Bypassable ✅
8343,1.0,1.0,143.0,0.0,5.0,1.69,Bypassable ✅
576,0.0,1.0,256.0,0.0,5.0,0.9,Bypassable ✅
8221,1.0,1.0,60.0,0.0,5.0,1.69,Bypassable ✅
2927,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
2138,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
9946,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
7070,1.0,1.0,46.0,0.0,5.0,1.69,Bypassable ✅
6678,1.0,1.0,126.0,0.0,5.0,1.69,Bypassable ✅
5273,1.0,0.0,130.0,0.0,5.0,0.79,Further Inspection ⚠️
3689,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
5653,1.0,1.0,277.0,0.0,5.0,1.69,Bypassable ✅
2840,0.0,0.0,59.0,0.0,5.0,0.0,Blocked ❌
9618,1.0,1.0,61.0,0.0,5.0,1.69,Bypassable ✅
3910,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
718,0.0,1.0,267.0,0.0,5.0,0.9,Bypassable ✅
9650,1.0,0.0,41.0,0.0,5.0,0.79,Further Inspection ⚠️
736,0.0,1.0,275.0,0.0,5.0,0.9,Bypassable ✅
735,0.0,1.0,269.0,0.0,5.0,0.9,Bypassable ✅
8622,1.0,1.0,250.0,0.0,5.0,1.69,Bypassable ✅
8177,1.0,1.0,333.0,0.0,5.0,1.69,Bypassable ✅
8455,1.0,0.0,6.0,0.0,5.0,0.79,Further Inspection ⚠️
92,0.0,1.0,254.0,0.0,5.0,0.9,Bypassable ✅
10434,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
7654,1.0,1.0,259.0,0.0,5.0,1.69,Bypassable ✅
1536,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
5719,1.0,0.0,322.0,0.0,5.0,0.79,Further Inspection ⚠️
7571,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
496,0.0,1.0,249.0,0.0,5.0,0.9,Bypassable ✅
9174,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
3290,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
7361,1.0,0.0,8.0,0.0,5.0,0.79,Further Inspection ⚠️
1731,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
9832,1.0,1.0,65.0,0.0,5.0,1.69,Bypassable ✅
6926,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
4303,0.0,1.0,239.0,0.0,5.0,0.9,Bypassable ✅
4461,1.0,1.0,134.0,0.0,5.0,1.69,Bypassable ✅
6719,1.0,0.0,106.0,0.0,5.0,0.79,Further Inspection ⚠️
3658,0.0,1.0,243.0,0.0,5.0,0.9,Bypassable ✅
3898,0.0,1.0,72.0,0.0,5.0,0.9,Bypassable ✅
4280,0.0,1.0,259.0,0.0,5.0,0.9,Bypassable ✅
1650,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
4716,1.0,0.0,114.0,0.0,5.0,0.79,Further Inspection ⚠️
4601,1.0,0.0,280.0,0.0,5.0,0.79,Further Inspection ⚠️
8081,1.0,1.0,33.0,0.0,5.0,1.69,Bypassable ✅
9432,1.0,1.0,249.0,0.0,5.0,1.69,Bypassable ✅
388,0.0,1.0,244.0,0.0,5.0,0.9,Bypassable ✅
836,0.0,0.0,0.0,0.0,5.0,0.0,Blocked ❌
7631,1.0,1.0,118.0,0.0,5.0,1.69,Bypassable ✅
2684,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
10120,1.0,1.0,275.0,0.0,5.0,1.69,Bypassable ✅
7859,1.0,0.0,314.0,0.0,5.0,0.79,Further Inspection ⚠️
2344,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
4740,1.0,1.0,293.0,0.0,5.0,1.69,Bypassable ✅
3080,0.0,1.0,277.0,0.0,5.0,0.9,Bypassable ✅
4339,0.0,1.0,231.0,0.0,5.0,0.9,Bypassable ✅
3784,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
1851,0.0,1.0,253.0,0.0,5.0,0.9,Bypassable ✅
9698,1.0,1.0,74.0,0.0,5.0,1.69,Bypassable ✅
2312,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
7535,1.0,1.0,294.0,0.0,5.0,1.69,Bypassable ✅
8565,1.0,0.0,44.0,0.0,5.0,0.79,Further Inspection ⚠️
2894,0.0,1.0,240.0,0.0,5.0,0.9,Bypassable ✅
5199,1.0,1.0,266.0,0.0,5.0,1.69,Bypassable ✅
3928,0.0,0.0,60.0,0.0,5.0,0.0,Blocked ❌
416,0.0,1.0,249.0,0.0,5.0,0.9,Bypassable ✅
9857,1.0,1.0,64.0,0.0,5.0,1.69,Bypassable ✅
1383,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
3025,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
6651,1.0,0.0,124.0,0.0,5.0,0.79,Further Inspection ⚠️
3379,0.0,1.0,257.0,0.0,5.0,0.9,Bypassable ✅
7807,1.0,1.0,160.0,0.0,5.0,1.69,Bypassable ✅
8690,1.0,1.0,259.0,0.0,5.0,1.69,Bypassable ✅
10269,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
8,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
4582,1.0,1.0,313.0,0.0,5.0,1.69,Bypassable ✅
1194,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
6867,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
2069,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
7406,1.0,1.0,159.0,0.0,5.0,1.69,Bypassable ✅
1744,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
8088,1.0,1.0,292.0,0.0,5.0,1.69,Bypassable ✅
4302,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
2595,0.0,1.0,259.0,0.0,5.0,0.9,Bypassable ✅
2534,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
1660,0.0,1.0,57.0,0.0,5.0,0.9,Bypassable ✅
4089,0.0,1.0,65.0,0.0,5.0,0.9,Bypassable ✅
4489,1.0,1.0,111.0,0.0,5.0,1.69,Bypassable ✅
7108,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
3118,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
6595,1.0,1.0,329.0,0.0,5.0,1.69,Bypassable ✅
3991,0.0,1.0,248.0,0.0,5.0,0.9,Bypassable ✅
5781,1.0,0.0,44.0,0.0,5.0,0.79,Further Inspection ⚠️
1703,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
970,0.0,1.0,242.0,0.0,5.0,0.9,Bypassable ✅
794,0.0,1.0,279.0,0.0,5.0,0.9,Bypassable ✅
730,0.0,1.0,264.0,0.0,5.0,0.9,Bypassable ✅
6959,1.0,0.0,45.0,0.0,5.0,0.79,Further Inspection ⚠️
4625,1.0,1.0,85.0,0.0,5.0,1.69,Bypassable ✅
8805,1.0,1.0,298.0,0.0,5.0,1.69,Bypassable ✅
5692,1.0,1.0,312.0,0.0,5.0,1.69,Bypassable ✅
3181,0.0,1.0,251.0,0.0,5.0,0.9,Bypassable ✅
4693,1.0,1.0,141.0,0.0,5.0,1.69,Bypassable ✅
8794,1.0,1.0,322.0,0.0,5.0,1.69,Bypassable ✅
3989,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
