request_id,url,payload,detected_language,is_unsafe,payload_length,num_special_chars,url_depth,lang_match,precision_m1,recall_m1,fpr_m1,fnr_m1
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
87662fdc,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=trese&password=nues2ra&nombre=Rohan&apellidos=Casanova+Dot&email=christlein-johanna6%40cup-ido.hn&dni=56591360K&direccion=Calle+San+Roque%2C+84%2C+&ciudad=Murillo+de+R%EDo+Leza&cp=34830&provincia=%C1vila&ntc=8324557940571698&B1=Registrar,,0,257,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
3f5f4d59,http://localhost:8080/tienda1/publico/autenticar.jsp,id=2&nombre=Vino+Rioja&precio=100&cantidad=42&B1=A%F1adir+al+carrito,,0,68,0,5,0,100.0,100.0,-99.0,-99.0
fb5b5abf,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=mccreano&pwd=rascadura&remember=off&B1=Entrar,,0,63,0,5,0,100.0,100.0,-99.0,-99.0
ffec6160,http://localhost:8080/tienda1/publico/carrito.jsp,id=1,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
7f05a1bd,http://localhost:8080/tienda1/publico/productos.jsp,modo=insertar&precio=8656&B1=Confirmar,,0,38,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fc1a7869,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=sheree&password=baladOra&nombre=Atos&apellidos=Mat%F3+Farriols&email=pierfederici%40softstylestudio.ls&dni=24797673Q&direccion=Reinosa+98%2C+13-E&ciudad=Geria&cp=34120&provincia=Girona&ntc=5515498437464021&B1=Registrar,,0,238,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
b40122a7,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=alberta&password=BabucherA&nombre=Bryan&apellidos=Planes+Fonterosa&email=beecher%40mailboxrussia.gu&dni=23978164C&direccion=Calle+Juan+De+Uceda%2C+180%2C+&ciudad=Colera&cp=19243&provincia=Burgos&ntc=5730165780562734&B1=Registrar,,0,248,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
96490ad9,http://localhost:8080/tienda1/publico/autenticar.jsp,id=1&nombre=Vino+Rioja&precio=39&cantidad=10&B1=A%F1adir+al+carrito,,0,67,0,5,0,100.0,100.0,-99.0,-99.0
260be3a0,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=nichole&pwd=1EM5lE28r&remember=on&B1=Entrar,,0,61,0,5,0,100.0,100.0,-99.0,-99.0
acf60a86,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
edc17a61,http://localhost:8080/tienda1/publico/autenticar.jsp,id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=46&B1=A%F1adir+al+carrito,,0,74,0,5,0,100.0,100.0,-99.0,-99.0
61642c98,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=ku&pwd=28177i6sA&remember=on&B1=Entrar,,0,56,0,5,0,100.0,100.0,-99.0,-99.0
ffec6160,http://localhost:8080/tienda1/publico/carrito.jsp,id=1,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d6866435,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=sparksma&password=m%E1QuINa&nombre=Alfeo&apellidos=Ros&email=pente%40maxitienda.ms&dni=71543641W&direccion=Pla%E7a+Creu+Gran%2C+65+&ciudad=Mara%F1a&cp=04600&provincia=Huesca&ntc=5449723667500613&B1=Registrar,,0,227,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
15601679,http://localhost:8080/tienda1/publico/autenticar.jsp,id=3&nombre=Vino+Rioja&precio=39&cantidad=13&B1=A%F1adir+al+carrito,,0,67,0,5,0,100.0,100.0,-99.0,-99.0
d4fca9bc,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=trish&pwd=borrajo&remember=off&B1=Entrar,,0,58,0,5,0,100.0,100.0,-99.0,-99.0
acf60a86,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
76e49dac,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=celka&password=7o14c0o&nombre=Edilnerto&apellidos=Gasull+Vadell&email=sikes-jeans%40923.mv&dni=72684781C&direccion=Paratge+Palmira%2C+112%2C+5-B&ciudad=Santa+Eul%E0lia+de+Ron%E7ana&cp=16707&provincia=Tarragona&ntc=0466431001368094&B1=Registrar,,0,263,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2587082c,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=iftekhar&password=056cun95v08ac49%F37&nombre=Cinda&apellidos=Cote+Suengas&email=chassigneux.tekurarere3%40truecatucasa.gg&dni=27581268J&direccion=Hermanos+Gascon+141+&ciudad=Selva+del+Camp%2C+La&cp=25136&provincia=Ja%E9n&ntc=9959095212447652&B1=Registrar,,0,274,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
8cf1edf5,http://localhost:8080/tienda1/publico/autenticar.jsp,id=3&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=93&B1=A%F1adir+al+carrito,,0,74,0,5,0,100.0,100.0,-99.0,-99.0
b62f7aed,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=ravinder&pwd=%F1a04&remember=on&B1=Entrar,,0,59,0,5,0,100.0,100.0,-99.0,-99.0
acf60a86,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
25f8afbf,http://localhost:8080/tienda1/publico/autenticar.jsp,id=1&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=82&B1=A%F1adir+al+carrito,,0,74,0,5,0,100.0,100.0,-99.0,-99.0
199688a9,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=ling-yu&pwd=44ap25a&remember=on&B1=Entrar,,0,59,0,5,0,100.0,100.0,-99.0,-99.0
acf60a86,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
67c33d86,http://localhost:8080/tienda1/publico/productos.jsp,modo=insertar&precio=586&B1=Confirmar,,0,37,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d99a6f28,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=ansorger&password=2i6os2&nombre=Baldomera&apellidos=Labaque+Pericas&email=mccowen%40esencialser.mn&dni=07461641G&direccion=Santiago+Apostol+82+13%3FH&ciudad=San+Esteban+de+Litera&cp=18310&provincia=Barcelona&ntc=2343303470283854&B1=Registrar,,0,261,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
6a24e668,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=farlay&password=AFlEcHaTE&nombre=Eduardo&apellidos=Blanquer&email=ludwig_schuster%40vi%F1avilano.web&dni=12785855V&direccion=Calle+Almonte+68%2C+5%3FG&ciudad=Yuncos&cp=41240&provincia=Ja%E9n&ntc=9528500439395561&B1=Registrar,,0,244,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
f4ea8451,http://localhost:8080/tienda1/publico/autenticar.jsp,id=2&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=6&B1=A%F1adir+al+carrito,,0,74,0,5,0,100.0,100.0,-99.0,-99.0
77a6c82e,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=bakkum&pwd=educativa&remember=on&B1=Entrar,,0,60,0,5,0,100.0,100.0,-99.0,-99.0
ffec6160,http://localhost:8080/tienda1/publico/carrito.jsp,id=1,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
3c23cbaa,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=gussi&password=pResbiTErIAnO&nombre=Astor&apellidos=Kolanko+Lisarde&email=yates%40tgcprint.ax&dni=64115445R&direccion=Gravina%2C+78+&ciudad=Robledo&cp=22194&provincia=Castell%F3n&ntc=6752701657102360&B1=Registrar,,0,232,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
